id,name,country,lat,lon
BAU,Central Railway Station,Italy,"41,117802","16,869400"
NAT,Natal International,Brazil,"-5,768100","-35,376099"
MZR,Mazar-e-Sharif,Afghanistan,"36,704201","67,208298"
VST,Hasslo,Sweden,"59,589199","16,630600"
DLE,Tavaux,France,"47,040298","5,430600"
MYJ,Matsuyama,Japan,"33,822201","132,704193"
KLU,Klagenfurt,Austria,"46,643101","14,341700"
SLA,Martin M. de Guemes,Argentina,"-24,855000","-65,472198"
HHQ,Hua Hin,Thailand,"12,630600","99,954399"
ANC,Ted Stevens Intl,United States,"61,169201","-149,985306"
FAE,Vagar,Denmark,"62,066700","-7,266700"
GPA,Araxos,Greece,"38,151112","21,425556"
DNR,Pleurtuit,France,"48,587799","-2,083600"
OZZ,Ouarzazate,Morocco,"30,916700","-6,916700"
ISG,New Ishigaki,Japan,"24,396400","124,245003"
LJG,Sanyi Airport,China,"27,000000","100,000000"
TFN,Tenerife-Norte,Spain,"28,475000","-16,330601"
KTT,Kittila,Finland,"67,666702","24,900000"
ILO,Iloilo International,Philippines,"10,714400","122,543602"
KYA,Konya,Turkey,"37,979198","32,562199"
ERF,Erfurt-Weimar,Germany,"50,983299","10,966700"
DNZ,Denizli,Turkey,"37,787201","29,703300"
KSF,Kassel-Calden,Germany,"51,408100","9,375300"
NBC,Begishevo,Russian Federation,"55,564701","52,092499"
NYT,Nay Pyi Taw International,Myanmar,"19,623388","96,201050"
DIY,Diyarbakir,Turkey,"37,895302","40,203098"
YQR,Regina International,Canada,"50,431900","-104,665802"
BHM,Shuttlesworth International,United States,"33,563099","-86,755600"
JCN,Incheon Heliport,South Korea,"37,472198","126,608299"
KEJ,Kemerovo,Russian Federation,"55,333302","86,083298"
MKE,General Mitchell Intl,United States,"42,950298","-87,897202"
CIY,Vincenzo Magliocco,Italy,"36,991699","14,606900"
BLA,J.A. Anzoategui Intl,Venezuela,"10,109700","-64,687500"
MPN,Mount Pleasant,Falkland Islands,"-51,822201","-58,441700"
JHG,Xishuangbanna Gasa International,China,"22,016701","100,800003"
NGS,Nagasaki,Japan,"32,911900","129,917496"
IGU,Cataratas International,Brazil,"-25,524700","-54,584702"
KHE,Kherson,Ukraine,"46,675301","32,627800"
INU,Nauru Island Intl,Nauru,"-0,533300","166,916702"
VOG,Gumrak Airport,Russian Federation,"48,750000","44,500000"
DKR,Leopold Sedar Senghor International,Senegal,"14,740800","-17,490601"
AOJ,Aomori,Japan,"40,739399","140,701401"
TRC,Francisco Sarabia Intl,Mexico,"25,568300","-103,410797"
VCA,Can Tho International Airport,Vietnam,"10,047200","105,766403"
KQT,Qurghonteppa International,Tajikistan,"37,833302","68,849998"
ADZ,Gustavo Rojas Pinilla International,Colombia,"12,583300","-81,699997"
MJT,Mytilene,Greece,"39,056099","26,599400"
RNO,Reno/Tahoe Internation,United States,"39,497799","-119,767502"
XCR,Vatry Airport,France,"48,767799","4,201100"
TPS,Birgi,Italy,"37,911701","12,486400"
LPP,Lappeenranta,Finland,"61,046101","28,156700"
BUF,Buffalo Niagara International,United States,"42,940601","-78,732498"
PMV,Del Caribe International,Venezuela,"10,968300","-63,833302"
UKK,Ust-Kamenogorsk Airport,Kazakhstan,"50,033298","82,500000"
SOC,Adi Sumarmo,Indonesia,"-7,500000","110,751404"
OMA,Eppley Airfield,United States,"41,301899","-95,893303"
RLG,Laage,Germany,"53,916698","12,283300"
SHO,King Mswati III Intl,Swaziland,"-26,519199","31,315800"
PVD,T.F. Green State Apt,United States,"41,728298","-71,426102"
MSU,Moshoeshoe I International,Lesotho,"-29,301399","27,505600"
YXX,Abbotsford International,Canada,"49,023899","-122,366097"
NLK,Norfolk Island,Norfolk Island,"-29,042500","167,939407"
HIA,Lianshui,China,"33,787498","119,127800"
KSQ,Khanabad,Uzbekistan,"38,799999","65,766701"
ZLO,Playa de Oro Intl,Mexico,"19,113300","-104,350601"
TUC,Benjamin Matienzo,Argentina,"-26,833300","-65,199997"
PDV,Krumovo,Bulgaria,"42,067799","24,850800"
KDH,Kandahar International,Afghanistan,"31,506901","65,847504"
LBC,Luebeck-Blankensee,Germany,"53,806099","10,720600"
TAT,Tatry/Poprad,Slovakia,"49,071899","20,240299"
PNA,Pamplona,Spain,"42,769402","-1,644400"
TMJ,Termez,Uzbekistan,"37,266701","67,283302"
POL,Pemba,Mozambique,"-12,988300","40,522499"
TLN,Hyeres Airport,France,"43,116699","6,116700"
MCX,Makhachkala,Russian Federation,"42,966702","47,500000"
PBC,Hermanos Serdan Intl,Mexico,"19,135000","-98,367500"
WXN,Wuqiao,China,"30,900000","108,466698"
AAN,Al Ain International,United Arab Emirates,"24,261700","55,609200"
YWH,Inner Harbour SPB,Canada,"48,654999","-123,466698"
AKX,Aktobe,Kazakhstan,"50,250000","57,216702"
DSN,Ejin Horo,China,"39,849998","110,033302"
PED,Pardubice Airport,Czech Republic,"50,013302","15,738900"
FRL,Luigi Ridolfi,Italy,"44,195301","12,068600"
DOL,St Gatien,France,"49,362801","0,164200"
WUS,Fujian Province Airport,China,"27,700899","118,000298"
PIS,Biard,France,"46,591702","0,305600"
CLY,Ste Catherine,France,"42,527802","8,791700"
BHY,Fucheng,China,"21,483299","109,083298"
ASF,Astrakhan,Russian Federation,"46,349998","48,049999"
AKJ,Asahikawa,Japan,"43,670799","142,451401"
GAU,Gopinath Bordoloi International,India,"26,104200","91,587502"
EGO,Belgorod,Russian Federation,"50,633301","36,650002"
MEM,Memphis Intl,United States,"35,049702","-89,978600"
GSM,Dayrestan Airport,Iran,"26,950001","56,277699"
LIH,Lihue,United States,"21,979200","-159,345795"
LYI,Shubuling Airport,China,"35,052700","118,426201"
SCW,Syktyvkar,Russian Federation,"61,666698","50,766701"
TRW,Bonriki International,Kiribati,"1,358300","172,941696"
IOM,Ronaldsway,United Kingdom,"54,082500","-4,627800"
EBJ,Esbjerg,Denmark,"55,526402","8,552500"
AJN,Ouani Airport,Comoros,"-12,126400","44,429699"
RVN,Rovaniemi,Finland,"66,563103","25,826700"
WIL,Wilson,Kenya,"-1,322200","36,813301"
KLV,Karlovy Vary International Airport,Czech Republic,"50,203098","12,915000"
HNA,Hanamaki,Japan,"39,426899","141,138306"
BBK,Kasane,Botswana,"-17,783300","25,166700"
SLW,Plan de Guadalupe Intl,Mexico,"25,533300","-100,916702"
OUL,Oulu,Finland,"64,929199","25,358299"
CFK,AbouBakr Belkaid,Algeria,"36,212799","1,331700"
PZU,Port Sudan,Sudan,"19,577801","37,213902"
BTH,Hang Nadim,Indonesia,"1,130600","104,134201"
TIJ,A.L. Rodriguez Intl,Mexico,"32,541401","-116,970299"
ISE,Suleyman Demirel,Turkey,"37,866699","30,383301"
CYO,Vilo Acuna Intl,Cuba,"21,617500","-81,550797"
VIT,Vitoria Airport,Spain,"42,883900","-2,723100"
CVT,Coventry Airport,United Kingdom,"52,369202","-1,478600"
YAP,Yap International,Micronesia,"9,497500","138,089401"
OVD,Asturias,Spain,"43,430500","-5,826400"
ZYI,Xinzhou Airport,China,"27,811100","107,246101"
AZA,Mesa Gateway Airport,United States,"33,307800","-111,655403"
STV,Surat,India,"21,166700","72,833298"
DUD,Dunedin International,New Zealand,"-45,924999","170,199997"
SEB,Sebha,Libya,"27,016701","14,462500"
NZH,Xijiao Airport,China,"49,565601","117,345001"
YYT,St Johns International,Canada,"47,616901","-52,750000"
NVI,Navoi International,Uzbekistan,"41,210499","68,994904"
BQS,Ignatyevo,Russian Federation,"50,416698","127,400002"
DAL,Dallas Love Field,United States,"32,846901","-96,851402"
BLJ,Mostepha Ben Boulaid Airport,Algeria,"35,547798","6,160000"
YCU,Guangong,China,"35,983002","111,016998"
OKD,Okadama,Japan,"43,115299","141,384399"
SUV,Nausori International,Fiji,"-18,041100","178,566101"
MQP,Kruger Mpumalanga Intl,South Africa,"-25,388201","31,101999"
DIR,Aba Tenna D Yilma International,Ethiopia,"9,622200","41,850800"
SRQ,Sarasota-Bradenton International,United States,"27,393900","-82,554199"
AXA,Clayton J. Lloyd International,Anguilla,"18,210300","-63,057499"
AHU,Charif Al Idrissi,Morocco,"35,179699","-3,836900"
GOM,Goma International,Democratic Republic of the Congo,"-1,670000","29,235001"
HTA,Kadala Airport,Russian Federation,"52,033298","113,300003"
BPN,Sepinggan,Indonesia,"-1,268100","116,893097"
SUJ,Satu Mare,Romania,"47,799999","22,883301"
PAC,Marcos A. Gelabert International,Panama,"8,971300","-79,555603"
ENU,Akanu Ibiam International Airport,Nigeria,"6,475600","7,566100"
OSM,Mosul International Airport,Iraq,"36,307499","43,149399"
TAG,Bohol International Airport,Philippines,"9,571100","123,769997"
HOF,Al-Ahsa Airport,Saudi Arabia,"25,285500","49,486401"
YIH,Sanxia,China,"30,700001","111,183296"
MAJ,Majuro International,Marshall Islands,"7,064700","171,274704"
KZO,Kyzylorda Airport,Kazakhstan,"44,833302","65,833298"
BEW,Beira,Mozambique,"-19,794399","34,911900"
PNI,Pohnpei International,Micronesia,"7,016700","158,236099"
AXM,El Eden International,Colombia,"4,456400","-75,768097"
BVE,Vallee de la Dordogne,France,"45,150002","1,466700"
HHP,Sheung Wan Heliport,Hong Kong (SAR),"22,318100","114,199997"
MKZ,Malacca,Malaysia,"2,264200","102,253304"
EUX,F. D. Roosevelt,"Bonaire, Saint Eustatius & Saba","17,493099","-62,977798"
AJR,Arvidsjaur,Sweden,"65,583298","19,283300"
KUA,Sultan Haji Ahmad Shah,Malaysia,"3,772200","103,210297"
DTB,Silangit,Indonesia,"2,259700","98,995300"
HLZ,Hamilton International,New Zealand,"-37,861099","175,333298"
VNX,Vilankulos,Mozambique,"-22,033300","35,299999"
JER,Jersey States,United Kingdom,"49,211102","-2,216700"
MJV,San Javier,Spain,"37,774700","-0,811100"
PWQ,Pavlodar,Kazakhstan,"52,183300","77,066704"
YKS,Yakutsk,Russian Federation,"62,083302","129,766693"
ARU,Dario Guarita,Brazil,"-21,143600","-50,426102"
GAN,Gan Island International,Maldives,"-0,694400","73,155602"
BSK,Mohamed Khider Airport,Algeria,"34,793301","5,738100"
NCU,Nukus,Uzbekistan,"42,483299","59,633301"
ANF,Cerro Moreno,Chile,"-23,439400","-70,442802"
TCV,Tres Cruces Bus Station,Uruguay,"-34,893600","-56,166698"
AMI,Selaparang,Indonesia,"-8,560000","116,096901"
IQQ,Diego Aracena,Chile,"-20,231701","-70,140800"
LYG,Baitabu,China,"34,549999","119,250000"
LUM,Dehong Mangshi,China,"24,483000","98,516998"
YXU,London International,Canada,"43,033298","-81,150002"
FZO,Filton,United Kingdom,"51,519402","-2,576100"
TUA,Luis A. Mantilla Intl,Ecuador,"0,800000","-77,716698"
UUD,Ulan-Ude,Russian Federation,"51,833302","107,500000"
CSO,Cochstedt Airport,Germany,"51,849998","11,416700"
AZN,Andizhan,Uzbekistan,"40,733299","72,300003"
TOF,Tomsk,Russian Federation,"56,500000","84,966698"
BOO,Bodo,Norway,"67,269203","14,372200"
LXA,Gonggar,China,"29,666700","91,150002"
URA,Ak Zhol Airport,Kazakhstan,"51,250000","51,433300"
FSP,St-Pierre,Saint Pierre and Miquelon,"46,762600","-56,175499"
YQM,Greater Moncton Intl,Canada,"46,108898","-64,688301"
RDZ,Marcillac,France,"44,408901","2,483300"
LYA,Beijiao,China,"34,683300","112,466698"
APL,Nampula,Mozambique,"-15,101700","39,287201"
PPG,Pago Pago Intl,United States,"-14,334400","-170,709702"
FGI,Fagali'I,Western Samoa,"-13,849300","-171,739304"
OSI,Osijek,Croatia,"45,549999","18,683300"
CFR,Carpiquet,France,"49,173302","-0,448100"
HEA,Herat,Afghanistan,"34,206902","62,226700"
TAM,F. Javier Mina Intl,Mexico,"22,274401","-97,801697"
KWJ,Gwangju,South Korea,"35,123299","126,810799"
RAP,Rapid City Regional,United States,"44,045300","-103,056900"
TAY,Tartu,Estonia,"58,366100","26,736099"
SAB,Juancho E. Yrausquin,"Bonaire, Saint Eustatius & Saba","17,644400","-63,222198"
NEV,Vance W. Amory Intl,Saint Kitts and Nevis,"17,205000","-62,592499"
TJJ,Bus Station,China,"39,146099","117,225601"
BRC,San Carlos Bariloche Airport,Argentina,"-41,149700","-71,158302"
EZS,Elazig,Turkey,"38,608299","39,291698"
JSH,Siteia Airport,Greece,"35,216099","26,101400"
WLS,Hihifo,Wallis and Futuna Islands,"-13,233300","-176,166702"
UME,Umea,Sweden,"63,793598","20,284401"
JMU,Dongjiao,China,"46,833302","130,350006"
OGX,Ain Beida Airport,Algeria,"31,916700","5,400000"
BAX,Barnaul,Russian Federation,"53,366699","83,750000"
VSA,C.Rovirosa Perez Intl,Mexico,"17,966700","-92,933296"
MXZ,Meixian,China,"24,350000","116,133301"
LKE,Lake Union Spb,United States,"47,616699","-122,333298"
HHA,Huanghua,China,"28,233299","113,150002"
NQN,Presidente Peron,Argentina,"-38,950001","-68,152199"
VIJ,Virgin Gorda,British Virgin Islands,"18,446400","-64,429703"
CPQ,Campinas Intl,Brazil,"-23,000000","-47,133301"
ACA,Acapulco International,Mexico,"16,755600","-99,766899"
CBB,Jorge Wilstermann Intl,Bolivia,"-17,428301","-66,171700"
BGA,Palonegro Intl Airport,Colombia,"7,107200","-73,128098"
MHP,Minsk -1 Airport,Belarus,"53,866699","27,549999"
NAV,Kapadokya Airport,Turkey,"38,774899","34,526901"
NJC,Nizhnevartovsk,Russian Federation,"60,950001","76,483299"
TER,Lajes,Portugal,"38,756699","-27,094200"
VOL,Nea Anchialos Airport,Greece,"39,219101","22,795300"
BIL,Logan International Airport,United States,"45,806900","-108,542801"
ZSA,Cockburn Town,Bahamas,"24,059999","-74,533096"
MFE,Miller International,United States,"26,176901","-98,239700"
REG,Tito Menniti,Italy,"38,075298","15,650800"
AAA,Anaa,French Polynesia,"-17,355101","-145,508499"
BND,Bandar Abbas International Airport,Iran,"27,226700","56,378300"
PKZ,Pakse International,Laos,"15,131700","105,783897"
CIW,Canouan,Saint Vincent and Grenadines,"12,716700","-61,333302"
VER,Heriberto Jara Intl,Mexico,"19,150000","-96,183296"
ARH,Talagi,Russian Federation,"64,566704","40,533298"
TEN,Fenhuang Airport,China,"27,633301","109,050003"
PMF,Parma,Italy,"44,799999","10,333300"
OMH,Urumiyeh,Iran,"37,669399","45,070301"
RKV,Reykjavik Domestic Airport,Iceland,"64,129402","-21,938900"
CRZ,Turkmenabat,Turkmenistan,"39,083302","63,616699"
OAI,Bagram Airport,Afghanistan,"34,946400","69,264999"
TTU,Sania Ramel Airport,Morocco,"35,583302","-5,316700"
OMO,Mostar International Airport,Bosnia and Herzegovina,"43,285599","17,846701"
MQF,Magnitogorsk,Russian Federation,"53,450001","59,066700"
MUH,Mersa Matruh,Egypt,"31,333300","27,216700"
SXR,Sheikh ul Alam,India,"33,988098","74,775299"
IUE,Hanan International,Niue,"-19,083300","-169,933304"
TKK,Chuuk International,Micronesia,"7,459700","151,838898"
YNY,Yangyang International Airport,South Korea,"38,066700","128,600006"
KHD,Khorramabad Airport,Iran,"33,438599","48,280800"
CUF,Levaldigi,Italy,"44,535301","7,617500"
AOE,Anadolu University Airport,Turkey,"39,000000","30,500000"
ENH,Xujiaping,China,"30,283300","109,316704"
IVL,Ivalo,Finland,"68,611099","27,415600"
IFO,Ivano-Frankivsk International,Ukraine,"48,883301","24,683300"
MSE,Kent International,United Kingdom,"51,341702","1,347200"
ORF,Norfolk Intl,United States,"36,895802","-76,201401"
YQG,Windsor,Canada,"42,274200","-82,963898"
HMO,I.Pesqueira Garcia,Mexico,"29,096399","-111,046097"
PIE,St.Pete-Clearwater Int,United States,"27,916700","-82,683296"
KIS,Kisumu,Kenya,"-0,085600","34,728600"
TJQ,H.A.S. Hanandjoeddin,Indonesia,"-2,750000","107,650002"
TUK,Turbat International,Pakistan,"25,994400","63,069401"
TMM,Toamasina,Madagascar,"-18,110001","49,392200"
BIM,South Bimini Intl,Bahamas,"25,699400","-79,265602"
CHS,Charleston International/AFB,United States,"32,899200","-80,038902"
WAT,Waterford,Ireland,"52,197201","-7,088900"
KHS,Khasab,Oman,"26,164499","56,236301"
RES,Resistencia,Argentina,"-27,451401","-59,050800"
NRK,Kungsangen,Sweden,"58,588902","16,250000"
TET,Chingozi,Mozambique,"-16,103300","33,638901"
FKS,Fukushima,Japan,"37,228600","140,429199"
KWA,Bucholz AAF,Marshall Islands,"8,714700","167,726898"
ESM,C.Concha Torres Intl,Ecuador,"0,966700","-79,625000"
PUF,Pyrenees Airport,France,"43,380001","-0,417800"
OSD,Froesoe,Sweden,"63,198601","14,494400"
TCP,Taba International Airport,Egypt,"29,549999","34,916698"
VLL,Valladolid Airport,Spain,"41,705601","-4,854200"
PGU,Persian Gulf International,Iran,"27,479401","52,737801"
SRY,Dasht-e-Naz Airport,Iran,"36,637600","53,191601"
MJN,Philibert Tsiranana,Madagascar,"-15,665800","46,353100"
LIO,Limon International,Costa Rica,"9,955800","-83,021103"
PKG,Pangkor Airport,Malaysia,"4,244800","100,553803"
VIN,Gavryshivka International,Ukraine,"49,233299","28,483299"
BPS,Porto Seguro,Brazil,"-16,433300","-39,083302"
OAZ,Camp Bastion,Afghanistan,"31,855000","64,212196"
GDT,J.A.G.S. McCartney Int,Turks and Caicos Islands,"21,443899","-71,142502"
VDO,Van Don International Airport,Vietnam,"21,113775","107,417267"
FSM,Fort Smith Regional,United States,"35,336102","-94,370003"
QYI,Hilversum Railway Service,Netherlands,"52,233299","5,166700"
ABQ,International Sunport,United States,"35,041698","-106,606400"
TGG,Sultan Mahmud,Malaysia,"5,381100","103,109703"
PLH,Plymouth City Airport,United Kingdom,"50,422501","-4,110800"
NGD,Auguste George,British Virgin Islands,"18,716700","-64,300003"
CUC,Camilo Daza,Colombia,"7,930000","-72,509399"
EAM,Nejran,Saudi Arabia,"17,611700","44,429699"
RIH,Scarlett Martinez Intl,Panama,"8,380000","-80,129700"
KER,Kerman,Iran,"30,263300","56,957500"
AQP,Rodriguez Ballon Intl,Peru,"-16,337799","-71,555000"
MES,Polonia,Indonesia,"3,561100","98,672798"
GWT,Sylt,Germany,"54,915298","8,343100"
QRW,Osubi,Nigeria,"5,500000","5,683300"
ERL,Saiwusu International,China,"43,423302","112,091103"
SHI,Shimojishima Airport,Japan,"24,816700","125,150002"
KBR,Sultan Ismail Petra,Malaysia,"6,165300","102,293602"
TWU,Tawau,Malaysia,"4,264200","117,884697"
VGO,Vigo Airport,Spain,"42,226398","-8,627800"
KZR,Zafer,Turkey,"39,120300","30,116899"
HOB,Lea County Regional,United States,"32,688599","-103,216904"
OMR,Oradea,Romania,"47,027500","21,903099"
VSG,Luhansk International,Ukraine,"48,566700","39,333302"
LOV,V.Carranza Intl,Mexico,"26,950001","-101,483299"
SAV,Hilton Head Intl,United States,"32,127499","-81,202499"
MWZ,Mwanza,Tanzania,"-2,444700","32,928101"
IXB,Bagdogra,India,"26,680599","88,330597"
LLK,Lankaran Airport,Azerbaijan,"38,758900","48,806400"
IDR,Devi Ahilya Bai Holkar,India,"22,723101","75,805603"
STX,Henry E. Rohlsen,United States,"17,703899","-64,798897"
XCH,Christmas Island,Christmas Island,"-10,450300","105,689400"
FUN,Funafuti Intl,Tuvalu,"-8,526100","179,203598"
SRJ,German Quiroga Guardia,Bolivia,"-14,850000","-66,733299"
PXO,Porto Santo Airport,Portugal,"33,066898","-16,345600"
KAO,Kuusamo,Finland,"65,990303","29,233900"
TSV,Townsville International,Australia,"-19,254200","146,764206"
GGR,Garowe,Somalia,"8,457900","48,567200"
AAQ,Vityazevo,Russian Federation,"44,900002","37,316700"
AWZ,Ahwaz,Iran,"31,337799","48,759701"
BBO,Berbera,Somalia,"10,391700","44,950001"
SLD,Sliac,Slovakia,"48,633301","19,133301"
ZYL,Osmani International,Bangladesh,"24,958900","91,874397"
AJO,Aljouf,Yemen,"15,716700","44,250000"
CGU,Ciudad Guayana,Venezuela,"8,305000","-62,734402"
CHE,City Hall Heliport,Estonia,"59,448101","24,753300"
HEN,Hernesaari Heliport,Finland,"60,147800","24,924400"
JAX,Jacksonville Intl,United States,"30,484699","-81,687798"
KAD,Kaduna,Nigeria,"10,595800","7,440300"
CRV,Crotone,Italy,"38,992500","17,086100"
CJC,El Loa,Chile,"-22,487200","-68,916702"
UAQ,Domingo F. Sarmiento,Argentina,"-31,566700","-68,416702"
NSB,North Seaplane Base,Bahamas,"25,749701","-79,276398"
NOZ,Spichenkovo,Russian Federation,"53,750000","87,099998"
GYN,Santa Genoveva,Brazil,"-16,638300","-49,210800"
ILD,Lleida-Alguaire Airport,Spain,"41,727699","0,535800"
MCY,Maroochydore,Australia,"-26,604200","153,089996"
JNZ,Jinzhouwan,China,"41,116699","121,016701"
YBL,Campbell River,Canada,"49,951099","-125,269402"
NAJ,Nakchivan Airport,Azerbaijan,"39,190300","45,458900"
HUN,Hua Lien,Taiwan,"24,022200","121,612503"
TRK,Juwata,Indonesia,"3,325800","117,566704"
SMS,Sainte Marie,Madagascar,"-17,083300","49,816700"
OGU,Ordu/Giresun,Turkey,"40,966702","38,066700"
ANE,Marce Airport,France,"47,497799","-0,574200"
LSC,La Florida,Chile,"-29,913300","-71,197800"
MMK,Murmansk,Russian Federation,"68,784798","32,758099"
IGR,Cataratas Del Iguazu,Argentina,"-25,741699","-54,465801"
GSE,Goteborg City Airport,Sweden,"57,775799","11,873100"
DSM,Des Moines International,United States,"41,533901","-93,656700"
DIE,Arrachart,Madagascar,"-12,346100","49,292500"
HLD,Dongshan,China,"49,213299","119,823998"
CUL,Fed. De Bachigualato,Mexico,"24,764400","-107,474197"
DAY,Dayton James M. Cox International,United States,"39,901100","-84,220001"
MNI,John A. Osborne,Montserrat,"16,750000","-62,233299"
CIX,J.A. Quinones Gonzalez Airport,Peru,"-6,789700","-79,832199"
KWB,Karimunjawa Airport,Indonesia,"-5,833300","110,500000"
MGZ,Myeik,Myanmar,"12,450000","98,616699"
JOK,Yoshkar-Ola,Russian Federation,"56,716702","47,900002"
RFD,Chicago Rockford International,United States,"42,197201","-89,092499"
AGT,Guarani International Airport,Paraguay,"-25,455500","-54,843399"
ECI,Costa Esmeralda,Nicaragua,"11,427500","-86,033302"
TCB,Treasure Cay,Bahamas,"26,735001","-77,372200"
VGA,Vijayawada,India,"16,529400","80,797203"
KSN,Kostanav,Kazakhstan,"53,203701","63,551899"
BSP,Bensbach,Papua New Guinea,"-9,050000","141,050003"
UYN,Yuyang,China,"38,333302","109,483299"
PHE,Port Hedland International,Australia,"-20,378300","118,627502"
ULV,Baratayevka,Russian Federation,"54,268299","48,226700"
DEZ,Deir ez Zor,Syria,"35,285599","40,175800"
KOK,Kruunupyy,Finland,"63,715599","23,141701"
GRK,Regional/R.Gray AAF,United States,"31,064699","-97,827499"
UPN,Ignacio Lopez Rayon,Mexico,"19,411100","-102,047203"
LFT,Lafayette Regional,United States,"30,204700","-91,987503"
TGZ,Angel Albino Corzo Intl,Mexico,"16,561600","-93,025902"
ISN,Sloulin Field Intl,United States,"48,176102","-103,636101"
NDB,Nouadhibou,Mauritania,"20,934200","-17,028299"
CIR,Cairo Airport,United States,"37,000000","-89,183296"
PSZ,Puerto Suarez International,Bolivia,"-18,966700","-57,799999"
CCK,Cocos Islands,Cocos (Keeling) Islands,"-12,188600","96,830597"
FRS,Mundo Maya Intl,Guatemala,"16,916700","-89,883301"
PMR,Palmerston North,New Zealand,"-40,322201","175,616699"
CSY,Cheboksary,Russian Federation,"56,133301","47,266701"
CME,Ciudad del Carmen International,Mexico,"18,650000","-91,800003"
CQM,Central,Spain,"38,860298","-3,992500"
YDS,Desolation Sound,Canada,"50,183300","-124,699997"
YHS,Sechelt Airport,Canada,"49,466702","-123,750000"
VAV,Vava'u International,Tonga,"-18,583300","-173,966705"
ILM,Wilmington International,United States,"34,266899","-77,903900"
PID,Paradise Island,Bahamas,"25,083300","-77,300003"
ORG,Zorg en Hoop,Suriname,"5,809400","-55,191101"
CXH,Harbour SPB,Canada,"49,299999","-123,133301"
YEI,Yenisehir Airport,Turkey,"40,233299","29,549999"
BZZ,Brize Norton Raf Stn,United Kingdom,"51,749199","-1,581100"
WUT,Wutaishan,China,"38,599201","112,967796"
MHQ,Mariehamn,Finland,"60,123299","19,896700"
GOH,Nuuk,Greenland,"64,192200","-51,682499"
MMB,Memanbetsu,Japan,"43,900002","144,167206"
KUS,Kulusuk,Greenland,"65,566704","-37,116699"
ARW,Arad,Romania,"46,183300","21,266701"
MZO,Sierra Maestra,Cuba,"20,325001","-77,128899"
SXL,Sligo Airport,Ireland,"54,283298","-8,466700"
COQ,Choibalsan Airport,Mongolia,"48,136299","114,644302"
ULY,Ulyanovsk,Russian Federation,"54,266701","48,216702"
DMB,Taraz,Kazakhstan,"42,900002","71,366699"
HLE,Saint Helena,Saint Helena,"-15,958100","-5,645000"
SON,Santo-Pekoa International,Vanuatu,"-15,516700","167,133301"
UBJ,Yamaguchi-Ube,Japan,"33,925800","131,274399"
FWA,Fort Wayne International,United States,"40,978298","-85,188103"
ALP,Aleppo International Airport,Syria,"36,180801","37,226700"
MLW,Spriggs Payne,Liberia,"6,289400","-10,758300"
PZO,Manuel Carlos Piar,Venezuela,"8,305000","-62,734402"
SJR,San Juan De Uraba Airport,Colombia,"8,766700","-76,533302"
ANK,Etimesgut Metropolitan Area,Turkey,"39,954700","32,695301"
DAT,Beijiazao,China,"40,083000","113,300003"
KMH,Kuruman Airport,South Africa,"-27,466700","23,466700"
KSD,Karlstad,Sweden,"59,361698","13,469400"
AOC,Altenburg Nobitz Airport,Germany,"50,983299","12,450000"
LFM,Lamerd,Iran,"27,371000","53,189201"
IPC,Mataveri Intl,Chile,"-27,165001","-109,426697"
OGZ,Vladikavkaz,Russian Federation,"43,200001","44,599998"
TOE,Nefta,Tunisia,"33,930801","8,104200"
FTU,Marillac,Madagascar,"-25,038099","46,955601"
TLE,Toliara,Madagascar,"-23,389700","43,724201"
NVT,Victor Konder Intl,Brazil,"-26,879400","-48,650799"
CFN,Donegal,Ireland,"55,049999","-8,333300"
BRN,Belp,Switzerland,"46,915298","7,499200"
IOA,King Pyrros Airport,Greece,"39,696400","20,822500"
BAV,Erliban,China,"40,666698","109,983299"
BPM,Begumpet,India,"17,453100","78,384201"
VDH,Dong Hoi,Vietnam,"17,515301","106,590797"
KSA,Kosrae International,Micronesia,"5,350800","162,976395"
MYR,Myrtle Beach International,United States,"33,679199","-78,929703"
APF,Naples Municipal,United States,"26,152800","-81,775299"
GFK,Grand Forks Intl,United States,"47,951900","-97,178597"
HDM,Hamadan,Iran,"34,864700","48,548100"
NTL,Williamtown,Australia,"-32,795799","151,833298"
VII,Vinh,Vietnam,"18,700001","105,633301"
NLV,Mykolaiv International,Ukraine,"47,049999","31,916700"
BWK,Bol,Croatia,"43,285801","16,679701"
TOB,Tobruk Airport,Libya,"31,854200","23,917200"
TLC,Toluca-A.Lopez Mateos,Mexico,"19,379200","-99,691704"
ROC,Greater Rochester International,United States,"43,121399","-77,670799"
YKA,Kamloops,Canada,"50,699200","-120,438301"
AZI,Bateen Airport,United Arab Emirates,"24,419201","54,451698"
ALB,Albany International,United States,"42,745800","-73,805298"
CXI,Cassidy International,Kiribati,"1,988100","-157,355301"
PUQ,C.Ibanez del Campo,Chile,"-53,126400","-70,877502"
RIY,Riyan Mukalla,Yemen,"14,647200","49,322201"
YBG,Saguenay Bagotville,Canada,"48,322201","-70,988602"
TTT,Chih Hong,Taiwan,"22,794399","121,175003"
GHB,Governor's Harbour,Bahamas,"25,283899","-76,330803"
LDY,Eglinton,United Kingdom,"55,043301","-7,153300"
GSV,Gagarin Airport,Russian Federation,"51,712799","46,171101"
IHR,Iranshahr Airport,Iran,"27,236900","60,724201"
KSU,Kvernberget,Norway,"63,114700","7,844400"
XFW,Finkenwerder,Germany,"53,535801","9,836600"
